TRANSECT_CODE,YEAR,MONTH,DAY,WEEKNO,COUNT
3410,2006,7,13,15,2
3410,2006,7,17,16,3
3410,2006,7,23,17,4
3410,2007,7,17,16,1
3410,2007,7,24,17,2
3410,2008,7,13,15,1
3410,2009,7,1,14,1
3410,2009,7,11,15,5
3410,2009,7,20,16,1
3410,2009,7,25,17,2
3410,2010,7,6,14,1
3410,2010,7,14,15,2
3410,2010,7,19,16,2
3410,2010,7,23,17,2
3410,2011,7,1,14,1
3410,2011,7,15,16,1
3410,2015,7,9,15,2
3410,2015,7,16,16,1
3410,2015,7,23,17,1
3410,2015,8,3,18,1
3411,2007,6,11,11,1
3411,2007,6,19,12,6
3411,2007,7,1,14,7
3411,2007,7,8,15,10
3411,2007,7,18,16,8
3411,2007,7,27,17,6
3411,2007,7,29,18,5
3411,2007,8,6,19,4
3411,2007,8,27,22,1
3411,2008,6,20,12,5
3411,2008,6,27,13,6
3411,2008,7,7,14,12
3411,2008,7,13,15,19
3411,2008,7,19,16,7
3411,2008,7,23,17,8
3411,2008,7,30,18,5
3411,2008,8,7,19,2
3411,2008,8,13,20,2
3411,2008,8,28,22,1
3411,2009,6,13,11,1
3411,2009,6,21,12,6
3411,2009,6,24,13,13
3411,2009,7,4,14,18
3411,2009,7,12,15,12
3411,2009,7,15,16,10
3411,2009,7,25,17,7
3411,2009,7,30,18,3
3411,2009,8,6,19,2
3411,2009,8,12,20,2
3411,2010,6,16,11,1
3411,2010,6,23,12,4
3411,2010,6,27,13,6
3411,2010,7,4,14,6
3411,2010,7,9,15,5
3411,2010,7,17,16,4
3411,2010,7,24,17,2
3411,2010,8,2,18,2
3411,2010,8,15,20,1
3411,2010,8,27,22,1
3411,2010,9,3,23,1
3411,2011,6,13,11,1
3411,2011,6,22,12,1
3411,2011,6,24,13,2
3411,2011,7,2,14,4
3411,2011,7,12,15,3
3411,2011,7,15,16,2
3411,2011,7,22,17,2
3411,2011,8,1,18,3
3411,2011,8,8,19,1
3411,2011,8,15,20,1
3411,2011,8,31,22,1
3411,2012,6,27,13,2
3411,2012,7,7,14,11
3411,2012,7,12,15,5
3411,2012,7,21,16,5
3411,2012,7,22,17,6
3411,2012,7,30,18,3
3411,2012,8,10,19,2
3411,2012,8,12,20,2
3411,2012,8,19,21,1
3411,2013,6,30,13,3
3411,2013,7,5,14,17
3411,2013,7,12,15,36
3411,2013,7,15,16,44
3411,2013,7,22,17,63
3411,2013,8,4,18,7
3411,2013,8,6,19,7
3411,2013,8,13,20,2
3411,2013,8,22,21,1
3411,2014,6,19,12,5
3411,2014,6,25,13,7
3411,2014,7,2,14,10
3411,2014,7,14,15,11
3411,2014,7,17,16,12
3411,2014,7,28,17,3
3411,2014,8,2,18,3
3411,2014,8,5,19,3
3411,2015,6,18,12,1
3411,2015,6,25,13,4
3411,2015,7,2,14,15
3411,2015,7,9,15,24
3411,2015,7,19,16,10
3411,2015,7,26,17,9
3411,2015,7,31,18,10
3411,2015,8,6,19,5
3411,2015,8,12,20,3
3412,2004,7,5,14,1
3412,2004,7,18,16,1
3412,2004,7,27,17,1
3412,2004,8,6,19,3
3412,2004,8,25,21,1
3412,2004,9,3,23,1
3412,2005,7,1,14,2
3412,2005,7,12,15,3
3412,2005,7,21,16,4
3412,2005,7,26,17,3
3412,2005,8,2,18,2
3412,2005,8,8,19,3
3412,2006,6,30,13,1
3412,2006,7,2,14,1
3412,2006,7,13,15,4
3412,2006,7,16,16,3
3412,2006,7,24,17,4
3412,2006,7,30,18,3
3412,2006,8,8,19,1
3412,2006,8,24,21,1
3412,2007,7,19,16,2
3412,2007,7,25,17,2
3412,2007,7,31,18,2
3412,2007,8,8,19,2
3412,2007,8,17,20,1
3412,2007,8,24,21,2
3412,2007,9,7,23,2
3412,2008,7,25,17,3
3412,2008,8,15,20,3
3412,2009,7,2,14,1
3412,2009,7,4,14,3
3412,2009,7,13,15,2
3412,2009,7,25,17,4
3412,2009,8,3,18,4
3412,2009,8,7,19,2
3412,2009,8,19,21,2
3412,2010,7,6,14,3
3412,2010,7,29,18,3
3412,2010,8,15,20,2
3412,2010,8,16,20,2
3412,2011,6,27,13,1
3412,2011,7,4,14,2
3412,2011,7,13,15,2
3412,2011,7,15,16,2
3412,2011,7,24,17,2
3412,2011,8,3,18,6
3412,2011,8,9,19,2
3412,2011,8,25,21,2
3412,2012,7,7,14,1
3412,2012,7,24,17,1
3412,2012,8,2,18,4
3412,2012,8,20,21,3
3412,2013,7,11,15,1
3412,2013,7,18,16,4
3412,2013,7,26,17,3
3412,2013,8,8,19,2
3412,2013,8,14,20,1
3412,2013,8,25,21,1
3412,2014,6,23,12,2
3412,2014,6,30,13,2
3412,2014,7,2,14,7
3412,2014,7,10,15,8
3412,2014,7,17,16,6
3412,2014,7,23,17,3
3412,2015,7,3,14,3
3412,2015,7,10,15,6
3412,2015,7,16,16,9
3412,2015,8,7,19,1
3412,2015,9,6,23,2
3413,2007,7,7,14,2
3413,2007,7,16,16,2
3413,2007,7,17,16,5
3413,2007,7,24,17,4
3413,2007,7,31,18,1
3413,2007,8,8,19,3
3413,2008,7,11,15,2
3413,2008,7,22,17,1
3413,2008,8,7,19,2
3413,2008,8,21,21,1
3413,2009,7,1,14,2
3413,2009,7,11,15,3
3413,2009,7,16,16,4
3413,2009,8,3,18,2
3413,2009,8,5,19,2
3413,2009,8,20,21,1
3413,2009,8,29,22,1
3413,2010,6,28,13,2
3413,2010,7,29,18,1
3413,2010,8,15,20,1
3413,2011,7,18,16,1
3413,2011,7,24,17,2
3413,2011,8,2,18,2
3413,2011,8,9,19,1
3413,2011,8,22,21,2
3413,2013,7,15,16,1
3413,2013,7,24,17,1
3413,2013,7,27,17,2
3413,2013,8,3,18,2
3413,2013,8,6,19,3
3413,2014,6,30,13,1
3413,2014,7,10,15,2
3413,2014,7,18,16,2
3413,2014,7,25,17,2
3413,2014,7,29,18,1
3413,2014,8,4,18,1
3413,2015,7,6,14,1
3413,2015,7,14,15,4
3413,2015,7,16,16,2
3413,2015,8,7,19,1
3413,2015,8,13,20,1
3414,2007,6,19,12,1
3414,2007,7,9,15,1
3414,2007,7,16,16,5
3414,2007,7,24,17,2
3414,2007,7,31,18,3
3414,2007,8,5,19,2
3414,2007,8,23,21,1
3414,2008,7,11,15,1
3414,2008,7,21,16,2
3414,2008,7,29,18,2
3414,2008,8,11,19,2
3414,2008,8,23,21,2
3414,2008,8,30,22,2
3414,2008,9,11,24,1
3414,2009,6,26,13,1
3414,2009,7,10,15,1
3414,2009,7,14,15,9
3414,2009,7,25,17,2
3414,2009,8,6,19,2
3414,2009,9,7,23,2
3414,2010,7,6,14,2
3414,2010,7,25,17,2
3414,2010,8,5,19,1
3414,2010,8,22,21,1
3414,2010,8,31,22,1
3414,2011,6,24,13,1
3414,2011,8,5,19,2
3414,2011,8,14,20,3
3414,2011,8,22,21,1
3414,2011,8,27,22,1
3414,2012,7,15,16,2
3414,2012,7,27,17,1
3414,2012,7,30,18,1
3414,2012,8,9,19,1
3414,2012,8,16,20,2
3414,2012,8,19,21,3
3414,2012,8,28,22,3
3414,2013,7,8,15,1
3414,2013,7,18,16,2
3414,2013,8,1,18,3
3414,2013,8,9,19,2
3414,2013,8,13,20,1
3414,2013,8,23,21,1
3414,2013,9,4,23,1
3414,2014,6,20,12,1
3414,2014,7,2,14,1
3414,2014,7,8,15,1
3414,2014,7,24,17,3
3414,2014,8,4,18,2
3414,2014,8,7,19,2
3414,2015,7,7,14,2
3414,2015,7,20,16,5
3414,2015,7,30,18,5
3414,2015,8,5,19,2
3414,2015,8,12,20,5
3414,2015,8,20,21,3
3414,2015,8,26,22,4
3414,2015,9,4,23,4
3414,2015,9,22,25,2
3415,2006,7,13,15,1
3415,2006,7,26,17,2
3415,2006,8,3,18,5
3415,2006,8,8,19,1
3415,2006,8,14,20,1
3415,2006,9,15,24,1
3415,2009,8,13,20,1
3415,2011,7,14,15,1
3415,2011,7,24,17,1
3415,2011,8,3,18,1
3415,2011,8,17,20,1
3415,2011,8,22,21,1
3415,2012,8,14,20,1
3415,2013,8,2,18,1
3415,2013,8,13,20,1
3415,2014,7,7,14,1
3415,2014,8,4,18,1
3415,2015,8,3,18,2
3415,2015,8,7,19,3
3415,2015,8,12,20,3
3415,2015,9,1,22,2
3415,2015,9,10,24,2
3416,2007,6,29,13,8
3416,2007,8,3,18,46
3416,2007,8,10,19,33
3416,2007,8,24,21,8
3416,2007,9,6,23,1
3416,2008,7,2,14,4
3416,2008,7,9,15,14
3416,2008,7,19,16,53
3416,2008,7,23,17,46
3416,2008,8,5,19,107
3416,2008,8,15,20,25
3416,2008,8,23,21,29
3416,2009,6,25,13,3
3416,2009,7,1,14,7
3416,2009,7,13,15,33
3416,2009,7,23,17,77
3416,2009,8,8,19,19
3416,2009,8,13,20,5
3416,2009,8,22,21,3
3416,2010,6,22,12,2
3416,2010,6,27,13,13
3416,2010,7,5,14,30
3416,2010,7,13,15,23
3416,2010,7,14,15,30
3416,2010,7,17,16,43
3416,2010,7,23,17,84
3416,2010,8,5,19,57
3416,2010,8,14,20,19
3416,2011,6,27,13,4
3416,2011,7,4,14,5
3416,2011,7,11,15,16
3416,2011,7,15,16,14
3416,2011,7,28,17,11
3416,2011,8,1,18,15
3416,2011,8,9,19,17
3416,2011,8,15,20,14
3416,2011,8,19,21,43
3416,2011,8,29,22,10
3416,2012,7,7,14,3
3416,2012,7,21,16,8
3416,2012,7,28,17,23
3416,2012,8,6,19,36
3416,2012,8,13,20,41
3416,2012,8,20,21,30
3416,2012,8,26,22,11
3416,2012,9,2,23,5
3416,2013,6,30,13,1
3416,2013,7,12,15,18
3416,2013,7,14,15,53
3416,2013,7,26,17,64
3416,2013,8,1,18,106
3416,2013,8,6,19,143
3416,2013,8,14,20,93
3416,2013,8,19,21,45
3416,2013,8,27,22,15
3416,2013,9,3,23,5
3416,2014,6,21,12,1
3416,2014,7,7,14,16
3416,2014,7,14,15,35
3416,2014,7,22,17,78
3416,2014,8,1,18,50
3416,2014,8,7,19,60
3416,2014,8,14,20,28
3416,2014,8,23,21,4
3416,2015,7,2,14,23
3416,2015,7,9,15,29
3416,2015,7,17,16,75
3416,2015,7,23,17,46
3416,2015,8,1,18,116
3416,2015,8,7,19,64
3416,2015,8,17,20,46
3416,2015,8,24,21,24
3416,2015,8,29,22,21
3416,2015,9,6,23,6
3417,2007,5,24,8,2
3417,2007,6,28,13,1
3417,2007,7,7,14,2
3417,2007,7,10,15,2
3417,2007,7,25,17,3
3417,2007,7,31,18,1
3417,2007,8,5,19,1
3417,2008,7,13,15,1
3417,2008,7,15,16,1
3417,2008,8,5,19,2
3417,2008,8,23,21,1
3417,2010,6,30,13,1
3417,2010,7,2,14,1
3417,2010,7,10,15,2
3417,2010,7,19,16,2
3417,2010,8,2,18,1
3417,2010,8,8,19,1
3417,2011,7,3,14,2
3417,2011,7,12,15,2
3417,2011,7,15,16,2
3417,2011,7,27,17,1
3417,2011,7,29,18,1
3418,2007,6,28,13,1
3418,2007,7,5,14,1
3418,2007,7,8,15,1
3418,2008,7,4,14,2
3418,2008,7,14,15,1
3418,2008,7,22,17,1
3419,2008,6,11,11,1
3419,2008,6,19,12,7
3419,2008,6,24,13,27
3419,2008,7,4,14,64
3419,2008,7,13,15,56
3419,2008,7,21,16,26
3419,2008,7,26,17,31
3419,2008,7,29,18,19
3419,2008,8,1,18,27
3419,2008,8,4,18,12
3419,2008,8,15,20,8
3419,2008,8,22,21,5
3419,2008,8,29,22,2
3419,2008,9,3,23,1
3419,2009,6,12,11,6
3419,2009,6,23,12,20
3419,2009,6,24,13,16
3419,2009,7,1,14,18
3419,2009,7,13,15,18
3419,2009,7,16,16,12
3419,2009,7,23,17,10
3419,2009,8,3,18,2
3419,2009,8,7,19,2
3419,2009,8,12,20,3
3419,2009,8,25,21,1
3419,2010,6,17,12,1
3419,2010,6,25,13,9
3419,2010,7,1,14,16
3419,2010,7,9,15,13
3419,2010,7,19,16,14
3419,2010,7,23,17,7
3419,2010,7,30,18,6
3419,2010,8,9,19,4
3419,2010,8,16,20,1
3419,2011,6,13,11,2
3419,2011,6,20,12,5
3419,2011,6,27,13,17
3419,2011,7,2,14,14
3419,2011,7,11,15,21
3419,2011,7,22,17,21
3419,2011,7,28,17,10
3419,2011,8,9,19,5
3419,2011,8,15,20,2
3419,2011,8,22,21,2
3419,2012,7,18,16,17
3419,2012,7,25,17,33
3419,2012,8,2,18,22
3419,2012,8,8,19,14
3419,2012,8,16,20,10
3419,2012,8,31,22,2
3419,2013,7,8,15,22
3419,2013,7,15,16,39
3419,2013,7,25,17,14
3420,2008,7,1,14,5
3420,2008,7,13,15,2
3420,2008,7,26,17,3
3420,2008,8,4,18,3
3420,2008,8,11,19,2
3420,2008,8,28,22,1
3420,2009,7,1,14,2
3420,2009,7,24,17,2
3420,2009,7,31,18,2
3420,2010,7,7,14,1
3420,2010,7,17,16,1
3420,2010,7,23,17,1
3420,2010,7,30,18,1
3420,2010,8,9,19,1
3420,2010,8,15,20,1
3420,2011,6,26,13,1
3420,2011,7,21,16,2
3420,2011,7,28,17,1
3420,2011,7,31,18,3
3420,2011,8,17,20,1
3420,2012,7,5,14,1
3420,2012,7,24,17,1
3420,2012,8,2,18,1
3420,2012,8,9,19,1
3420,2012,8,16,20,2
3420,2012,8,28,22,1
3420,2013,6,21,12,1
3420,2013,7,12,15,1
3420,2013,7,19,16,5
3420,2013,7,26,17,2
3420,2013,8,1,18,5
3420,2013,8,9,19,4
3420,2015,6,19,12,1
3420,2015,7,2,14,1
3420,2015,7,11,15,2
3420,2015,7,21,16,2
3420,2015,7,24,17,2
3420,2015,7,31,18,2
3420,2015,8,5,19,2
3420,2015,8,12,20,4
3420,2015,8,23,21,2
3420,2015,8,27,22,1
3421,2009,6,25,13,1
3421,2009,7,2,14,1
3421,2009,7,13,15,2
3421,2009,7,16,16,3
3421,2009,7,22,17,5
3421,2009,8,3,18,1
3421,2009,8,9,19,1
3421,2009,8,12,20,1
3421,2010,6,28,13,1
3421,2010,7,3,14,1
3421,2010,7,11,15,2
3421,2010,7,21,16,1
3421,2010,7,25,17,1
3421,2010,8,1,18,1
3421,2010,8,5,19,2
3421,2010,8,15,20,1
3421,2011,7,3,14,2
3421,2011,7,11,15,1
3421,2011,7,21,16,1
3421,2011,7,24,17,1
3421,2011,8,3,18,1
3421,2012,7,11,15,1
3421,2012,7,15,16,2
3421,2012,7,23,17,2
3421,2012,8,2,18,2
3421,2012,8,9,19,1
3421,2012,8,16,20,2
3421,2012,8,24,21,1
3421,2012,9,1,22,1
3421,2013,7,12,15,1
3421,2013,7,26,17,2
3421,2013,8,1,18,2
3421,2015,6,30,13,1
3421,2015,7,16,16,3
3421,2015,8,13,20,1
3422,2009,7,28,17,1
3422,2009,8,3,18,2
3422,2009,8,19,21,1
3422,2010,7,2,14,1
3422,2010,7,15,16,1
3422,2010,7,25,17,2
3422,2010,7,30,18,1
3422,2010,8,8,19,2
3422,2011,6,27,13,1
3422,2011,7,18,16,1
3422,2011,7,25,17,1
3422,2011,8,15,20,1
3422,2011,8,22,21,1
3422,2011,9,7,23,1
3423,2010,6,28,13,1
3423,2010,7,3,14,1
3423,2010,7,11,15,1
3423,2010,7,19,16,3
3423,2010,7,25,17,1
3423,2010,8,15,20,2
3423,2010,8,22,21,1
3423,2011,7,11,15,2
3423,2011,7,24,17,2
3423,2013,7,12,15,1
3423,2015,6,30,13,1
3423,2015,7,12,15,4
3423,2015,7,16,16,3
3423,2015,7,31,18,2
3423,2015,8,13,20,3
3424,2010,6,10,11,1
3424,2010,7,21,16,1
3424,2010,7,23,17,2
3424,2010,8,18,20,2
3424,2013,7,19,16,1
3424,2013,7,28,17,1
3424,2013,8,11,19,1
3424,2013,8,18,20,1
3424,2013,8,30,22,1
3424,2015,7,5,14,3
3424,2015,7,19,16,2
3424,2015,7,26,17,1
3424,2015,8,9,19,2
3425,2010,6,25,13,1
3425,2010,7,4,14,5
3425,2010,7,9,15,3
3425,2010,7,20,16,2
3425,2010,7,23,17,4
3425,2010,7,31,18,2
3425,2010,8,6,19,2
3425,2010,8,19,21,1
3425,2011,6,20,12,3
3425,2011,6,28,13,1
3425,2011,7,15,16,1
3425,2011,7,22,17,2
3425,2011,7,29,18,1
3425,2012,7,21,16,2
3425,2012,7,30,18,1
3425,2012,8,12,20,2
3425,2013,7,19,16,3
3425,2013,8,1,18,1
3425,2013,8,13,20,1
3425,2015,6,23,12,1
3425,2015,6,27,13,2
3425,2015,7,3,14,4
3425,2015,7,4,14,4
3425,2015,7,13,15,1
3425,2015,7,16,16,2
3425,2015,7,24,17,1
3425,2015,8,2,18,1
3425,2015,8,9,19,2
3425,2015,8,22,21,1
3426,2011,6,24,13,1
3426,2011,7,4,14,1
3426,2011,8,3,18,2
3426,2012,7,26,17,2
3426,2012,8,3,18,2
3426,2012,8,21,21,2
3427,2010,7,5,14,3
3427,2010,8,11,19,3
3427,2011,6,15,11,2
3427,2011,6,24,13,4
3427,2011,7,4,14,3
3427,2011,7,15,16,4
3427,2011,8,3,18,1
3427,2011,8,19,21,2
3427,2012,7,26,17,3
3427,2012,8,3,18,4
3427,2012,8,20,21,3
3428,2010,6,21,12,1
3428,2010,7,6,14,4
3428,2010,7,21,16,7
3428,2010,7,28,17,3
3428,2010,8,9,19,1
3428,2015,6,4,10,1
3428,2015,7,5,14,3
3428,2015,7,10,15,3
3428,2015,7,18,16,1
3428,2015,7,23,17,4
3428,2015,8,8,19,1
3428,2015,8,12,20,1
3429,2011,6,26,13,2
3429,2011,7,2,14,2
3429,2011,7,14,15,2
3429,2011,7,21,16,1
3429,2011,7,23,17,3
3429,2011,7,31,18,2
3429,2011,8,5,19,2
3429,2011,8,13,20,2
3429,2011,8,23,21,3
3429,2012,7,7,14,2
3429,2012,7,12,15,2
3429,2012,7,20,16,2
3429,2012,7,22,17,6
3429,2012,7,30,18,4
3429,2012,8,9,19,1
3429,2012,8,15,20,1
3429,2013,7,5,14,4
3429,2013,7,12,15,8
3429,2013,7,18,16,16
3429,2013,7,26,17,6
3429,2013,8,1,18,2
3429,2013,8,7,19,2
3429,2013,8,13,20,2
3429,2013,8,22,21,1
3429,2014,6,22,12,3
3429,2014,6,29,13,3
3429,2014,7,7,14,4
3429,2014,7,12,15,2
3429,2014,7,18,16,5
3429,2014,7,26,17,1
3429,2014,8,4,18,1
3429,2014,8,7,19,1
3429,2014,8,17,20,1
3429,2015,6,27,13,1
3429,2015,7,1,14,1
3429,2015,7,8,15,2
3429,2015,7,15,16,2
3429,2015,7,24,17,2
3429,2015,8,2,18,2
3429,2015,8,9,19,2
3429,2015,8,12,20,2
3429,2015,8,19,21,1
3429,2015,8,27,22,1
3430,2011,6,20,12,3
3430,2011,6,26,13,5
3430,2011,7,5,14,2
3430,2011,7,12,15,5
3430,2011,7,21,16,5
3430,2011,7,27,17,2
3430,2011,8,2,18,2
3430,2011,8,5,19,2
3430,2011,8,17,20,1
3430,2012,7,24,17,4
3430,2012,8,14,20,1
3430,2013,7,12,15,6
3430,2013,7,17,16,13
3430,2013,7,26,17,12
3430,2013,8,3,18,8
3430,2013,8,11,19,2
3430,2013,8,22,21,2
3430,2013,8,30,22,1
3430,2014,6,25,13,3
3430,2014,7,2,14,4
3430,2014,7,11,15,12
3430,2014,7,17,16,16
3430,2014,7,23,17,14
3430,2014,8,3,18,8
3430,2014,8,7,19,3
3430,2015,6,30,13,1
3430,2015,8,4,18,3
3430,2015,8,5,19,5
3430,2015,8,23,21,1
3431,2011,6,2,9,1
3431,2011,6,29,13,3
3431,2011,7,7,14,2
3431,2011,7,14,15,2
3431,2011,7,21,16,3
3431,2011,7,27,17,2
3431,2011,8,1,18,2
3431,2011,8,5,19,3
3431,2011,8,21,21,3
3431,2011,8,29,22,4
3431,2011,9,7,23,1
3432,2012,9,9,24,1
3432,2013,7,26,17,2
3432,2013,8,2,18,2
3432,2013,8,16,20,1
3432,2014,7,11,15,1
3432,2014,7,25,17,1
3432,2014,8,5,19,1
3432,2015,7,3,14,1
3432,2015,7,12,15,2
3433,2011,6,14,11,6
3433,2011,6,24,13,1
3433,2011,7,1,14,1
3433,2011,7,9,15,2
3433,2011,7,15,16,1
3433,2011,7,23,17,2
3433,2011,7,29,18,2
3433,2011,8,5,19,2
3433,2011,8,13,20,1
3434,2011,5,18,7,2
3434,2011,6,6,10,1
3434,2011,6,14,11,2
3434,2011,6,20,12,2
3434,2011,7,5,14,2
3434,2011,7,14,15,2
3434,2011,7,15,16,2
3434,2011,7,27,17,2
3434,2011,8,3,18,2
3434,2011,8,5,19,1
3434,2011,8,22,21,1
3434,2012,7,5,14,5
3434,2012,7,14,15,1
3434,2012,7,24,17,3
3434,2012,8,2,18,3
3434,2012,8,14,20,2
3434,2013,6,25,13,2
3434,2013,7,6,14,2
3434,2013,7,24,17,4
3434,2013,8,8,19,2
3434,2013,8,13,20,2
3434,2014,7,8,15,3
3434,2015,6,23,12,4
3434,2015,6,27,13,5
3434,2015,7,6,14,7
3434,2015,7,10,15,4
3434,2015,7,15,16,9
3434,2015,7,24,17,3
3434,2015,8,9,19,6
3434,2015,8,17,20,2
3434,2015,8,21,21,1
3434,2015,8,27,22,1
3435,2011,6,14,11,3
3435,2011,6,20,12,7
3435,2011,7,11,15,4
3435,2011,7,19,16,3
3435,2011,7,26,17,3
3435,2011,8,9,19,1
3435,2011,8,15,20,1
3435,2011,8,22,21,1
3435,2012,6,18,12,1
3435,2012,6,27,13,1
3435,2012,7,4,14,2
3435,2012,7,12,15,5
3435,2012,7,21,16,3
3435,2012,7,27,17,3
3435,2012,8,2,18,1
3435,2012,8,10,19,2
3435,2013,6,26,13,2
3435,2013,7,5,14,3
3435,2013,7,12,15,7
3435,2013,7,16,16,7
3435,2013,7,22,17,7
3435,2013,7,30,18,3
3435,2013,8,1,18,6
3435,2013,8,7,19,1
3435,2014,6,18,12,2
3435,2014,6,30,13,5
3435,2014,7,1,14,5
3435,2014,7,2,14,1
3435,2014,7,13,15,4
3435,2014,7,21,16,2
3435,2014,7,23,17,2
3435,2014,7,30,18,2
3435,2014,8,4,18,1
3435,2015,6,24,13,1
3435,2015,7,1,14,2
3435,2015,7,3,14,3
3435,2015,7,9,15,14
3435,2015,7,10,15,9
3435,2015,7,16,16,7
3435,2015,7,23,17,3
3435,2015,8,3,18,2
3435,2015,8,7,19,2
3436,2011,7,2,14,2
3436,2011,7,9,15,1
3436,2011,7,28,17,4
3436,2011,7,30,18,2
3436,2011,8,5,19,2
3436,2011,8,13,20,4
3436,2011,8,20,21,3
3436,2011,9,1,22,2
3436,2011,9,28,26,3
3436,2012,7,18,16,1
3436,2012,7,27,17,2
3436,2012,8,2,18,3
3436,2012,8,9,19,2
3436,2012,8,16,20,3
3436,2012,9,8,23,2
3436,2013,6,7,10,2
3436,2013,6,14,11,10
3436,2013,6,20,12,1
3436,2013,6,27,13,1
3436,2013,7,12,15,5
3436,2013,7,18,16,11
3436,2013,7,26,17,16
3436,2013,8,1,18,13
3436,2013,8,8,19,7
3436,2013,8,14,20,4
3436,2013,8,23,21,2
3436,2013,9,4,23,1
3436,2014,6,25,13,4
3436,2014,7,2,14,4
3436,2014,7,9,15,5
3436,2014,7,18,16,6
3436,2014,7,26,17,7
3436,2014,8,7,19,4
3436,2014,8,13,20,3
3436,2014,8,28,22,1
3436,2015,7,1,14,1
3436,2015,7,15,16,2
3436,2015,7,23,17,3
3436,2015,8,3,18,2
3436,2015,8,12,20,6
3436,2015,8,19,21,3
3437,2012,7,19,16,2
3437,2012,8,9,19,2
3437,2012,8,15,20,3
3437,2012,8,20,21,2
3437,2013,7,11,15,1
3437,2013,7,19,16,3
3437,2013,7,22,17,5
3437,2013,8,1,18,2
3437,2013,8,8,19,2
3437,2014,6,10,11,2
3437,2014,6,18,12,2
3437,2014,7,10,15,4
3437,2014,7,17,16,10
3437,2014,7,22,17,7
3437,2014,7,30,18,2
3437,2014,8,8,19,4
3438,2013,7,5,14,1
3438,2013,7,11,15,3
3438,2013,7,14,15,2
3438,2013,7,19,16,7
3438,2013,7,24,17,3
3438,2013,7,31,18,4
3438,2013,8,7,19,3
3438,2013,8,22,21,2
3438,2013,8,30,22,1
3438,2015,6,16,11,1
3438,2015,7,1,14,2
3438,2015,8,7,19,3
3438,2015,8,11,19,4
3439,2014,6,22,12,15
3439,2014,6,23,12,2
3439,2014,7,7,14,2
3439,2014,7,18,16,19
3439,2014,8,13,20,4
3439,2014,8,19,21,2
3439,2015,7,10,15,1
3439,2015,7,16,16,4
3439,2015,7,22,17,1
3439,2015,7,30,18,3
3439,2015,8,3,18,5
3439,2015,8,11,19,7
3439,2015,8,19,21,6
3439,2015,8,25,21,3
3439,2015,9,4,23,4
3439,2015,9,10,24,1
3439,2015,9,16,25,2
3440,2014,7,1,14,1
3440,2014,7,10,15,2
3440,2014,7,15,16,3
3440,2014,7,22,17,2
3440,2014,7,24,17,2
3440,2014,7,29,18,2
3441,2014,7,1,14,1
3441,2014,7,7,14,1
3441,2014,7,9,15,1
3441,2014,7,17,16,2
3441,2014,7,22,17,2
3441,2015,7,3,14,1
3441,2015,7,15,16,1
3441,2015,8,4,18,2
3441,2015,8,7,19,1
3441,2015,8,12,20,2
3442,2014,6,25,13,1
3442,2014,7,4,14,2
3442,2014,7,8,15,5
3442,2014,7,24,17,6
3442,2015,7,14,15,7
3443,2014,7,1,14,5
3443,2014,7,2,14,13
3443,2014,7,10,15,5
3443,2014,7,17,16,15
3443,2014,7,22,17,3
3443,2015,6,29,13,1
3443,2015,7,9,15,4
3443,2015,7,15,16,12
3443,2015,7,30,18,9
3444,2015,7,6,14,2
3444,2015,7,14,15,2
3444,2015,7,20,16,4
3444,2015,7,25,17,4
3444,2015,8,3,18,3
3444,2015,8,9,19,3
3444,2015,8,13,20,3
3444,2015,9,1,22,1
3446,2015,6,11,11,2
3446,2015,7,16,16,5
3446,2015,7,23,17,5
3446,2015,7,30,18,6
3446,2015,8,11,19,3
3446,2015,8,12,20,5
3446,2015,8,24,21,1
3446,2015,8,28,22,2
3447,2015,6,30,13,2
3447,2015,7,9,15,4
3447,2015,7,16,16,7
3447,2015,7,23,17,3
3447,2015,8,3,18,3
3447,2015,8,6,19,3
3447,2015,8,13,20,4
3447,2015,8,19,21,2
3447,2015,8,28,22,1
3448,2015,7,3,14,2
3448,2015,8,3,18,1
3448,2015,8,7,19,1
3449,2015,6,30,13,1
3449,2015,7,7,14,3
3449,2015,7,14,15,4
3449,2015,7,15,16,6
3449,2015,7,24,17,3
3449,2015,7,29,18,2
3450,2015,7,5,14,5
3450,2015,7,10,15,4
3450,2015,7,18,16,5
3450,2015,7,23,17,1
3450,2015,8,8,19,1
3450,2015,8,12,20,1
3450,2015,9,10,24,1
3451,2015,7,6,14,1
3451,2015,7,10,15,2
3451,2015,7,15,16,2
3451,2015,7,24,17,3
3451,2015,7,30,18,1
3451,2015,8,11,19,1
3451,2015,8,13,20,4
3451,2015,8,23,21,2
3451,2015,8,30,22,2
3452,2015,7,12,15,2
3452,2015,7,20,16,2
3452,2015,7,26,17,3
3452,2015,8,2,18,1
3453,2015,7,4,14,1
3453,2015,7,18,16,4
3453,2015,8,1,18,3
3453,2015,8,8,19,2
3453,2015,8,15,20,2
3454,2015,7,10,15,2
3454,2015,8,2,18,1
3455,2015,6,26,13,2
3455,2015,7,4,14,6
3455,2015,7,12,15,10
3455,2015,7,19,16,15
3455,2015,7,25,17,12
3455,2015,8,9,19,15
3455,2015,8,16,20,4
3455,2015,8,23,21,2
3456,2015,7,19,16,1
3456,2015,8,2,18,1
3456,2015,8,25,21,1
3457,2015,6,21,12,1
3457,2015,6,30,13,7
3457,2015,7,2,14,11
3457,2015,7,9,15,7
